"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-08-31,"Colebrook","NH","Berlin","Coos County",13443,1313,-0.00152091254752852,0.0563153660498793,0.111769686706181,1243
2019-08-31,"Botkins","OH","Sidney","Shelby County",13444,951,-0.0124610591900312,-0.0195876288659794,-0.0508982035928144,593
2019-08-31,"Alton","IA",,"Sioux County",13445,980,-0.00809716599190283,-0.0170511534603811,-0.020979020979021,561
2019-08-31,"Hudson","IA","Waterloo-Cedar Falls","Black Hawk County",13446,1143,-0.0112456747404844,-0.0180412371134021,0.065237651444548,1190
2019-08-31,"Capron","IL","Rockford","Boone County",13447,1255,0.0203252032520325,0.0617597292724196,0.0194963444354184,779
2019-08-31,"East Hampstead","NH","Boston-Cambridge-Newton","Rockingham County",13448,1893,-0.000527983104540655,-0.00786163522012579,-0.0104547830632514,1012
2019-08-31,"Sands Point","NY","New York-Newark-Jersey City","Nassau County",13449,2922,-0.022742474916388,-0.122785950165116,-0.258563816290282,959
2019-08-31,"Waubun","MN",,"Mahnomen County",13450,1218,-0.0333333333333333,-0.0356294536817102,-0.0145631067961165,444
2019-08-31,"Moriah","NY",,"Essex County",13451,1634,0.0061576354679803,0.0322173089071383,-0.0126888217522659,484
2019-08-31,"Hines","OR",,"Harney County",13452,1260,0.0169491525423729,0.0361842105263158,0.0353327855382087,685
2019-08-31,"Moline Acres","MO","St. Louis","Saint Louis County",13453,842,0.00238095238095238,0.00357568533969011,0.00238095238095238,931
2019-08-31,"Springwater","NY","Rochester","Livingston County",13454,1409,0.0136690647482014,0.0452522255192878,0.0460282108389013,610
2019-08-31,"Hollister","NC","Roanoke Rapids","Halifax County",13455,845,0.015625,0.0242424242424242,0.0279805352798054,281
2019-08-31,"Lakeside Green","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",13456,1461,0.00550584996558844,0.0138792505204719,0.00967519004837595,1140
2019-08-31,"Adair Village","OR","Corvallis","Benton County",13457,1786,0.00619718309859155,0.0311778290993072,,244
2019-08-31,"Denmark","NY",,"Lewis County",13458,1482,0.00135135135135135,0.0136798905608755,-0.0243581303489138,425
2019-08-31,"Springville","TN","Paris","Henry County",13459,947,0.00317796610169492,0.0260021668472373,0.0128342245989305,1762
2019-08-31,"New Egypt","NJ","New York-Newark-Jersey City","Ocean County",13460,1848,0.00598802395209581,0.014827018121911,0.0417136414881623,856
2019-08-31,"Millfield","OH","Athens","Athens County",13461,699,-0.0196353436185133,-0.0489795918367347,-0.0886571056062582,259
2019-08-31,"Wakarusa","KS","Topeka","Shawnee County",13462,1121,-0.0158033362598771,-0.0344530577088717,0.00718778077268643,370
2019-08-31,"Ninnekah","OK","Oklahoma City","Grady County",13463,860,0.018957345971564,0.0141509433962264,-0.0507726269315673,537
2019-08-31,"Cottonwood Shores","TX",,"Burnet County",13464,1245,-0.00479616306954436,-0.029618082618862,-0.024294670846395,336
2019-08-31,"Jamestown West","NY","Jamestown-Dunkirk-Fredonia","Chautauqua County",13465,770,-0.0191082802547771,-0.047029702970297,-0.0216010165184244,995
2019-08-31,"Cape Vincent","NY","Watertown-Fort Drum","Jefferson County",13466,1078,0.00185873605947955,0.0296084049665712,-0.0155251141552511,963
2019-08-31,"Nevada","OH",,"Wyandot County",13467,924,0.00325732899022801,0.00983606557377049,0.00434782608695652,433
2019-08-31,"Providence","NY","Albany-Schenectady-Troy","Saratoga County",13468,1516,0.00797872340425532,0.0549756437021573,-0.0653514180024661,616
2019-08-31,"Johannesburg","MI",,"Otsego County",13469,980,0.00204498977505112,0.0304942166140904,0.00102145045965271,1933
2019-08-31,"Linville","VA","Harrisonburg","Rockingham County",13470,1255,0.0023961661341853,0.0337726523887974,-0.0110323089046493,329
2019-08-31,"Francesville","IN",,"Pulaski County",13471,1017,0.0099304865938431,0.0473738414006179,0.120044052863436,622
2019-08-31,"Silver Lake","KS","Topeka","Shawnee County",13472,997,-0.00499001996007984,,0,966
2019-08-31,"Pavo","GA","Valdosta","Brooks County",13473,1085,0.00649350649350649,0.0303893637226971,0.0168697282099344,616
2019-08-31,"Deer Lodge","TN","Knoxville","Morgan County",13474,981,0.00925925925925926,0.0283018867924528,0.058252427184466,844
2019-08-31,"Valley","PA","Bloomsburg-Berwick","Montour County",13475,1203,0.0186282811176969,0.0479094076655052,-0.0321802091713596,773
2019-08-31,"Phelps","KY",,"Pike County",13476,774,-0.00769230769230769,-0.0152671755725191,-0.0114942528735632,487
2019-08-31,"Liberty","PA",,"Bedford County",13477,1024,0.00886699507389163,0.0395939086294416,0.0470347648261759,428
2019-08-31,"Plainfield","VT","Barre","Washington County",13478,1206,-0.00330578512396694,-0.054858934169279,-0.104011887072808,443
2019-08-31,"Custer","WI","Stevens Point","Portage County",13479,1116,0.0163934426229508,0.0498588899341486,0.152892561983471,969
2019-08-31,"Fancy Gap","VA",,"Carroll County",13480,1090,0.00368324125230203,0.0158434296365331,0.0158434296365331,1654
2019-08-31,"Colorado City","CO","Pueblo","Pueblo County",13481,1312,0.025,0.0614886731391586,0.0754098360655738,816
2019-08-31,"McAdoo","PA","Pottsville","Schuylkill County",13482,773,0.0184453227931489,0.0403768506056527,0.104285714285714,908
2019-08-31,"Richmond","PA",,"Tioga County",13483,1168,0.00516351118760757,0.0299823633156966,0.0967136150234742,446
2019-08-31,"Ovid","NY","Seneca Falls","Seneca County",13484,1193,-0.0115990057995029,-0.0701480904130943,-0.204136090727151,744
2019-08-31,"Ochelata","OK","Bartlesville","Washington County",13485,817,0.0061576354679803,0.0407643312101911,0.113079019073569,647
2019-08-31,"Krebs","OK","McAlester","Pittsburg County",13486,818,0.00245098039215686,0.0174129353233831,0.0994623655913978,668
2019-08-31,"Gunter","TX","Sherman-Denison","Grayson County",13487,1311,0.00768639508070715,0.0404761904761905,0.131147540983607,974
2019-08-31,"Three Way","TN","Jackson","Madison County",13488,1083,0.029467680608365,0.0494186046511628,0.00463821892393321,895
2019-08-31,"Royal Center","IN","Logansport","Cass County",13489,899,0.00111358574610245,0.0262557077625571,0.103067484662577,721
2019-08-31,"Atlantis","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",13490,1794,-0.000557103064066852,0.00447928331466965,0.0107042253521127,1313
2019-08-31,"Bracey","VA",,"Mecklenburg County",13491,873,0.0355871886120996,-0.0011441647597254,-0.126126126126126,963
2019-08-31,"Homeworth","OH","Salem","Columbiana County",13492,850,-0.00117508813160987,-0.00584795321637427,-0.12008281573499,647
2019-08-31,"Nice","CA","Clearlake","Lake County",13493,1337,0.0105820105820106,0.0461658841940532,0.0461658841940532,477
2019-08-31,"Landover Hills","MD","Washington-Arlington-Alexandria","Prince Georges County",13494,1932,0.000517866390471258,0.00520291363163372,0.0189873417721519,536
2019-08-31,"Lower Salem","OH","Marietta","Washington County",13495,908,0.00553709856035437,0.0022075055187638,0.00553709856035437,282
2019-08-31,"Elm Grove","LA","Shreveport-Bossier City","Bossier Parish",13496,1098,0.0138504155124654,0.0300187617260788,0.00182481751824818,633
2019-08-31,"Spiceland","IN","New Castle","Henry County",13497,760,-0.0026246719160105,-0.0379746835443038,0.00529100529100529,566
2019-08-31,"Milan","NY","New York-Newark-Jersey City","Dutchess County",13498,1990,0.00759493670886076,0.0122075279755849,0.0030241935483871,939
2019-08-31,"Staffordsville","KY",,"Johnson County",13499,871,0.00345622119815668,0.0116144018583043,-0.0246360582306831,432
2019-08-31,"Canterbury","NH","Concord","Merrimack County",13500,1585,0.037303664921466,0.0760353021045485,0.0594919786096257,1065
2019-08-31,"Elkhart","KS",,"Morton County",13501,805,0.0087719298245614,0.0387096774193548,-0.00739827373612824,462
2019-08-31,"Silverstreet","SC","Newberry","Newberry County",13502,1097,0.021415270018622,0.0487571701720841,0.0378429517502365,450
2019-08-31,"Newport","NY","Utica-Rome","Herkimer County",13503,853,-0.0394144144144144,-0.230838593327322,-0.455300127713921,563
2019-08-31,"Plainville","GA","Calhoun","Gordon County",13504,1102,-0.000906618313689937,0.0328022492970947,0.040604343720491,581
2019-08-31,"Plato","MO",,"Texas County",13505,835,0.0121212121212121,0.0308641975308642,0.0609911054637865,366
2019-08-31,"Laurel Springs","NC",,"Ashe County",13506,1082,0.0074487895716946,0.0265654648956357,0.0649606299212598,643
2019-08-31,"East Washington","PA","Pittsburgh","Washington County",13507,1086,-0.00458295142071494,0.000921658986175115,-0.176024279210926,644
2019-08-31,"Black Canyon City","AZ","Prescott","Yavapai County",13508,1292,0.00155038759689922,0.0221518987341772,0.0802675585284281,635
2019-08-31,"Carroll","NY","Jamestown-Dunkirk-Fredonia","Chautauqua County",13509,792,-0.0210135970333745,-0.0446320868516285,-0.0616113744075829,396
2019-08-31,"Scott","PA","New Castle","Lawrence County",13510,912,0.0235690235690236,0.0580046403712297,0.178294573643411,738
2019-08-31,"Elizabeth","IL",,"Jo Daviess County",13511,1221,0.0489690721649485,0.0608166811468288,0.0534943917169974,533
2019-08-31,"Brooks","KY","Louisville/Jefferson County","Bullitt County",13512,1256,0.0145395799676898,0.0161812297734628,-0.0240870240870241,982
2019-08-31,"Cottonwood","ID",,"Idaho County",13513,1232,0.0275229357798165,0.0629853321829163,0.0666666666666667,627
2019-08-31,"Thackerville","OK",,"Love County",13514,925,0.00216684723726977,0.0266370699223085,0.0142543859649123,420
2019-08-31,"Bethel Island","CA","San Francisco-Oakland-Hayward","Contra Costa County",13515,2365,0.00766936514699617,0.0193965517241379,0.0441501103752759,337
2019-08-31,"Sutter","CA","Yuba City","Sutter County",13516,1482,0.00816326530612245,0.0109140518417462,0.0654205607476635,1044
2019-08-31,"Lyme","NY","Watertown-Fort Drum","Jefferson County",13517,1158,-0.0111016225448335,-0.0252525252525253,-0.0554649265905383,792
2019-08-31,"Pound","WI","Green Bay","Oconto County",13518,924,0.0065359477124183,0.0301003344481605,0.00544069640914037,994
2019-08-31,"Two Harbors","MN",,"Lake County",13519,1323,0.00531914893617021,-0.00301431801055011,0.0169100691775557,1459
2019-08-31,"Rodman","NY","Watertown-Fort Drum","Jefferson County",13520,1222,0.00741962077493817,0.0243084660519698,-0.0089213300892133,282
2019-08-31,"Melrose Park","NY","Auburn","Cayuga County",13521,1056,-0.0185873605947955,-0.0880829015544041,-0.20422004521477,959
2019-08-31,"Mount Penn","PA","Reading","Berks County",13522,1085,0.0102420856610801,0.0178236397748593,0.00462962962962963,797
2019-08-31,"Mt Morris","NY","Rochester","Livingston County",13523,1433,0.00915492957746479,0.0421818181818182,0.0678092399403875,260
2019-08-31,"Farwell","TX",,"Parmer County",13524,1338,0.019040365575019,0.0527143981117231,0.170603674540682,495
2019-08-31,"Daniel","UT","Heber","Wasatch County",13525,2084,0.00288739172281039,-0.0118539592223803,0.127705627705628,218
2019-08-31,"Roachdale","IN","Indianapolis-Carmel-Anderson","Putnam County",13526,1030,0.00389863547758285,0.0248756218905473,0.0762800417972832,548
2019-08-31,"Pearblossom","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",13527,2063,-0.00145208131655373,-0.00912584053794428,0.000970402717127608,651
2019-08-31,"Waelder","TX",,"Gonzales County",13528,1265,0.00237717908082409,-0.000789889415481833,-0.062962962962963,421
2019-08-31,"Rudyard","MI","Sault Ste. Marie","Chippewa County",13529,871,-0.00229095074455899,0.0116144018583043,0.0456182472989196,844
2019-08-31,"Sheldon","NY",,"Wyoming County",13530,1424,0.00423131170662906,0.0326323422770123,0.0804248861911988,684
2019-08-31,"Halfmoon","PA","State College","Centre County",13531,1535,0.00326797385620915,0.00195822454308094,-0.0459912989434431,231
2019-08-31,"Kentland","IN","Chicago-Naperville-Elgin","Newton County",13532,933,0.0119305856832972,0.0471380471380471,0.0786127167630058,891
2019-08-31,"Redington Shores","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",13533,2484,-0.00600240096038415,-0.0201183431952663,0.104982206405694,2282
2019-08-31,"Counce","TN",,"Hardin County",13534,1058,0.0028436018957346,0.0291828793774319,0.0423645320197044,4265
2019-08-31,"Shelton","NE","Kearney","Buffalo County",13535,1075,0.00749765698219306,0.0498046875,-0.0594925634295713,339
2019-08-31,"Stonycreek","PA","Somerset","Somerset County",13536,737,0.00683060109289617,0.00958904109589041,-0.130896226415094,457
2019-08-31,"Wayne","WI","Milwaukee-Waukesha-West Allis","Washington County",13537,1143,0.0088261253309797,-0.003487358326068,-0.199018920812894,777
2019-08-31,"Mathiston","MS",,"Webster County",13538,890,0.00678733031674208,0.050767414403778,0.0159817351598174,540
2019-08-31,"Winnebago","MN",,"Faribault County",13539,1035,-0.00384985563041386,0.00485436893203883,0.0329341317365269,702
2019-08-31,"Maxwell","IA","Ames","Story County",13540,986,0.00203252032520325,-0.022794846382557,-0.123555555555556,803
2019-08-31,"Weldon","CA","Bakersfield","Kern County",13541,1015,0.00495049504950495,0.00694444444444444,0.0109561752988048,305
2019-08-31,"Elgin","MN","Rochester","Wabasha County",13542,1247,-0.000801282051282051,-0.0071656050955414,-0.101585014409222,863
2019-08-31,"Yoncalla","OR","Roseburg","Douglas County",13543,1147,0.0105726872246696,0.0222816399286988,0.170408163265306,588
2019-08-31,"Medina","WI","Madison","Dane County",13544,1468,0.00136425648021828,0.0308988764044944,0.0629978276611151,470
2019-08-31,"Williams","OR","Grants Pass","Josephine County",13545,1590,0.00888324873096447,0.026468689477082,0.118930330752991,121
2019-08-31,"Mapleton","MN","Mankato-North Mankato","Blue Earth County",13546,1144,0.00615655233069481,0.0241718889883617,0.00615655233069481,995
2019-08-31,"Bradyville","TN","Nashville-Davidson--Murfreesboro--Franklin","Cannon County",13547,1119,0.00358744394618834,0.0181983621474067,0.00539083557951483,717
2019-08-31,"Englishtown","NJ","New York-Newark-Jersey City","Monmouth County",13548,2062,0.0014570179698883,0.00487329434697856,0.00536323744514871,660
2019-08-31,"Delco","NC",,"Columbus County",13549,1143,0.00616197183098592,0.026032315978456,0.026032315978456,345
2019-08-31,"Eddington","ME","Bangor","Penobscot County",13550,1083,0,0.0284900284900285,0.101729399796541,980
2019-08-31,"Troy","NH","Keene","Cheshire County",13551,1274,0,0.0175718849840256,-0.021505376344086,641
2019-08-31,"Roxbury","NY",,"Delaware County",13552,1665,0.0140073081607795,0.0618622448979592,0.110740493662442,1317
2019-08-31,"Senecaville","OH","Cambridge","Guernsey County",13553,844,0.00118623962040332,-0.0105509964830012,-0.0398179749715586,628
2019-08-31,"Plains","MT",,"Sanders County",13554,1247,0.00160642570281125,0.0263374485596708,0.118385650224215,648
2019-08-31,"Forreston","IL","Rochelle","Ogle County",13555,1164,0.0192644483362522,0.074792243767313,-0.0210260723296888,750
2019-08-31,"Pleasant Shade","TN","Nashville-Davidson--Murfreesboro--Franklin","Smith County",13556,1066,0.00946969696969697,0.0339476236663434,0.04,895
2019-08-31,"Crenshaw","MS",,"Panola County",13557,836,0,-0.001194743130227,-0.0106508875739645,336
2019-08-31,"La Jara","CO",,"Conejos County",13558,1310,0.00846805234795997,0.0242376856919468,0.0633116883116883,886
2019-08-31,"Wallingford","VT","Rutland","Rutland County",13559,1557,0.0006426735218509,0.0284015852047556,0.0715760495526497,646
2019-08-31,"Spring","PA","Meadville","Crawford County",13560,718,0.0330935251798561,-0.0164383561643836,-0.133896260554885,308
2019-08-31,"Colma","CA","San Francisco-Oakland-Hayward","San Mateo County",13561,3498,0.0089414479376983,0.0219106047326906,0.0255057167985928,337
2019-08-31,"Clara City","MN",,"Chippewa County",13562,1384,0.00144717800289436,0.00362581580855693,0.0221565731166913,1122
2019-08-31,"Zavalla","TX","Lufkin","Angelina County",13563,967,0.0010351966873706,0.00207253886010363,0.0397849462365591,537
2019-08-31,"Martin","MI","Holland","Allegan County",13564,1037,0.0146771037181996,0.0156709108716944,-0.0207743153918791,237
2019-08-31,"Liberty","IL","Quincy","Adams County",13565,928,-0.0383419689119171,-0.0262329485834208,-0.178761061946903,574
2019-08-31,"Midway","FL","Tallahassee","Gadsden County",13566,1134,0.008,0.0327868852459016,0.08,934
2019-08-31,"Elm Creek","NE","Kearney","Buffalo County",13567,1129,-0.00440917107583774,0.0492565055762082,-0.0776143790849673,451
2019-08-31,"Vinland","WI","Oshkosh-Neenah","Winnebago County",13568,1006,0.013091641490433,-0.0117878192534381,-0.113656387665198,810
2019-08-31,"Monkton","VT",,"Addison County",13569,1673,0.0238678090575275,0.0308071472581639,-0.0362903225806452,510
2019-08-31,"Prattsburgh","NY","Corning","Steuben County",13570,1052,-0.0204841713221601,-0.0598748882931189,-0.123333333333333,531
2019-08-31,"Irvington","KY",,"Breckinridge County",13571,850,-0.00351699882766706,-0.00468384074941452,-0.0263459335624284,538
2019-08-31,"Cole Camp","MO",,"Benton County",13572,796,0,0.0127226463104326,0.0670241286863271,165
2019-08-31,"Dunkard","PA",,"Greene County",13573,1055,0.0115052732502397,0.045589692765114,0.0312805474095797,395
2019-08-31,"Mechanicsville","IA",,"Cedar County",13574,930,-0.00428265524625268,-0.0116896918172157,-0.0764647467725919,694
2019-08-31,"Shenandoah","TX","Houston-The Woodlands-Sugar Land","Montgomery County",13575,1719,0.0147579693034238,0.0141592920353982,-0.100470957613815,879
